REEDUCAÇÃO E REABILITAÇÃO NEURO-MÚSCULO-ESQUELÉTICA,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E REABILITAÇÃO NO RETARDO DO DESENVOLVIMENTO PSICOMOTOR,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E REABILITAÇÃO RESPIRATÓRIA,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
"REEDUCAÇÃO E REABILITAÇÃO TRAUMATO-ORTOPÉDICA (EXCLUI TÉCNICAS CINESIOTERÁPICAS
ESPECÍFICAS)",,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E/OU REABILITAÇÃO DE DISTÚRBIOS CRÂNIO-FACIAIS,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
REEDUCAÇÃO E/OU REABILITAÇÃO NOS PROCESSOS INFLAMATÓRIOS PÉLVICOS,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
ACTINOTERAPIA,,,,AMB,HCO,HSO,REF,,,TERAPÊUTICA,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
APLICAÇÃO DE CARIOSTÁTICO (COM DIRETRIZ DE UTILIZAÇÃO),,,OD,,,,,,79,TERAPÊUTICA,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
APLICAÇÃO DE HIPOSSENSIBILIZANTE,,,,AMB,HCO,HSO,REF,,,TERAPÊUTICA,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
APLICAÇÃO DE SELANTE (COM DIRETRIZ DE UTILIZAÇÃO),,,OD,,,,,,80,TERAPÊUTICA,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
APLICAÇÃO TÓPICA DE FLÚOR,,,OD,,,,,,,TERAPÊUTICA,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
APLICAÇÃO TÓPICA DE VERNIZ FLUORETADO,,,OD,,,,,,,TERAPÊUTICA,"PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES","PROCEDIMENTOS CLÍNICOS AMBULATORIAIS
E HOSPITALARES"
MPROCEDIENTO,"NR
tera(cid:231)ªo(al)",IAVC˚IGN,DO,BMA,OCH,SOH,EFR,CPA,TUD,UPOSUBGR,RUPOG,CAP˝TULO
AIPRAETATEB,,,,BMA,HCO,OHS,FRE,CAP,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
ATRO˝SAX PAIMTRRI A DECAOˆ QIRSU˝MOEVRDICA,,,,BMA,HCO,OHS,FRE,,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
LCAISEOM VSRIETETCA,,,,BMA,HCO,OHS,FRE,,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
OOMN -˙ˆ RERUMECE,,,,BMA,HCO,OHS,FRE,,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
AIPRAEOTCRI,,,,BMA,HCO,OHS,FRE,,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
AISETSNE ACOML OE GRAMMU SEO EVSITCURA,,,,BMA,HCO,OHS,FRE,,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
LRAOT˙ˆ UREATLADI,,,,BMA,HCO,OHS,FRE,,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
ARI`ONT˙ˆZ DEALIIBINSESSDE,,,OD,,,,,,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
TRE (COA DINEM´CUTNSRA TCARITL(cid:201)O˙ˆ EULAMITSE,,,,BMA,HCO,OHS,FRE,,42,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
OIEU VOSSR˝AO P DENTEMATRA TRAA) PAUV (PA CO UVAMIPRAEOFOTT,,,,BMA,,,FRE,CAP,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
LRAOTL U URECAISEO˙ˆ VLAITNSI,,,,BMA,HCO,OHS,FRE,,,CAIUT˚PRAET,"SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES","SIAORITULABMCO ASNIO CL˝SNTEMRODIPCE
SRELAATI HOPES"
